YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2022-12,WEEKDAY,13,TRAIN,CC17/TE9,1106,1328
2022-12,WEEKENDS/HOLIDAY,13,TRAIN,CC17/TE9,466,563
2022-12,WEEKENDS/HOLIDAY,18,TRAIN,TE15,2170,2155
2022-12,WEEKDAY,18,TRAIN,TE15,5037,5154
2022-12,WEEKENDS/HOLIDAY,16,TRAIN,EW27,18053,19778
2022-12,WEEKDAY,16,TRAIN,EW27,31969,39685
2022-12,WEEKENDS/HOLIDAY,13,TRAIN,PE1,1413,1142
2022-12,WEEKDAY,13,TRAIN,PE1,2569,2260
2022-12,WEEKDAY,12,TRAIN,PE4,1291,1027
2022-12,WEEKENDS/HOLIDAY,12,TRAIN,PE4,647,550
2022-12,WEEKDAY,22,TRAIN,EW32,599,1070
2022-12,WEEKENDS/HOLIDAY,22,TRAIN,EW32,289,1349
2022-12,WEEKDAY,10,TRAIN,EW9,12348,9416
2022-12,WEEKENDS/HOLIDAY,10,TRAIN,EW9,7151,6654
2022-12,WEEKDAY,21,TRAIN,CC11,7729,3863
2022-12,WEEKENDS/HOLIDAY,21,TRAIN,CC11,2409,2137
2022-12,WEEKDAY,16,TRAIN,NE17,29799,35129
2022-12,WEEKENDS/HOLIDAY,16,TRAIN,PTC,17116,16931
2022-12,WEEKENDS/HOLIDAY,16,TRAIN,NE17/PTC,17116,16931
2022-12,WEEKDAY,16,TRAIN,PTC,29799,35129
2022-12,WEEKDAY,16,TRAIN,NE17/PTC,29799,35129
2022-12,WEEKENDS/HOLIDAY,16,TRAIN,NE17,17116,16931
2022-12,WEEKENDS/HOLIDAY,23,TRAIN,DT21,1023,649
2022-12,WEEKDAY,23,TRAIN,DT21,2137,1152
2022-12,WEEKENDS/HOLIDAY,23,TRAIN,PTC,2242,8377
2022-12,WEEKENDS/HOLIDAY,23,TRAIN,NE17,2242,8377
2022-12,WEEKDAY,23,TRAIN,NE17,4090,13455
2022-12,WEEKENDS/HOLIDAY,23,TRAIN,NE17/PTC,2242,8377
2022-12,WEEKDAY,23,TRAIN,NE17/PTC,4090,13455
2022-12,WEEKDAY,23,TRAIN,PTC,4090,13455
2022-12,WEEKDAY,19,TRAIN,TE14/NS22,1055,1079
2022-12,WEEKENDS/HOLIDAY,19,TRAIN,TE14/NS22,419,422
2022-12,WEEKDAY,19,TRAIN,TE14,1055,1079
2022-12,WEEKENDS/HOLIDAY,19,TRAIN,TE14,419,422
2022-12,WEEKDAY,19,TRAIN,TE14,1055,7182
2022-12,WEEKENDS/HOLIDAY,19,TRAIN,TE14,419,4281
2022-12,WEEKDAY,19,TRAIN,NS22,71081,42903
2022-12,WEEKENDS/HOLIDAY,19,TRAIN,NS22,41002,25897
2022-12,WEEKDAY,15,TRAIN,NS10,20036,21404
2022-12,WEEKENDS/HOLIDAY,15,TRAIN,NS10,12082,10796
2022-12,WEEKDAY,10,TRAIN,TE16,3190,2187
2022-12,WEEKENDS/HOLIDAY,10,TRAIN,TE16,1768,1347
2022-12,WEEKENDS/HOLIDAY,19,TRAIN,TE7,982,1423
2022-12,WEEKDAY,19,TRAIN,TE7,3107,4189
2022-12,WEEKDAY,13,TRAIN,NS3,13623,10937
2022-12,WEEKENDS/HOLIDAY,13,TRAIN,NS3,7802,5879
2022-12,WEEKDAY,5,TRAIN,EW11,2193,339
2022-12,WEEKENDS/HOLIDAY,5,TRAIN,EW11,455,60
2022-12,WEEKDAY,21,TRAIN,EW20,5753,7882
2022-12,WEEKENDS/HOLIDAY,21,TRAIN,EW20,2366,3506
2022-12,WEEKDAY,10,TRAIN,SW3,2199,866
2022-12,WEEKENDS/HOLIDAY,10,TRAIN,SW3,1052,374
2022-12,WEEKENDS/HOLIDAY,19,TRAIN,NE10,4176,4899
2022-12,WEEKDAY,19,TRAIN,NE10,11329,14308
2022-12,WEEKENDS/HOLIDAY,23,TRAIN,SW2,182,557
2022-12,WEEKDAY,23,TRAIN,SW2,317,1038
2022-12,WEEKENDS/HOLIDAY,6,TRAIN,CC25,925,1852
2022-12,WEEKDAY,6,TRAIN,CC25,2806,6107
2022-12,WEEKDAY,9,TRAIN,DT14,3638,13158
2022-12,WEEKENDS/HOLIDAY,9,TRAIN,EW12,3805,11005
2022-12,WEEKENDS/HOLIDAY,9,TRAIN,EW12/DT14,3805,11005
2022-12,WEEKENDS/HOLIDAY,9,TRAIN,DT14,1317,3628
2022-12,WEEKDAY,9,TRAIN,EW12/DT14,8414,27386
2022-12,WEEKDAY,9,TRAIN,EW12,8414,27386
2022-12,WEEKDAY,12,TRAIN,NS18,10927,7028
2022-12,WEEKENDS/HOLIDAY,12,TRAIN,NS18,5422,3306
2022-12,WEEKENDS/HOLIDAY,7,TRAIN,CC28,1002,850
2022-12,WEEKDAY,7,TRAIN,CC28,5492,3047
2022-12,WEEKDAY,8,TRAIN,BP7,1690,732
2022-12,WEEKENDS/HOLIDAY,8,TRAIN,BP7,248,195
2022-12,WEEKDAY,10,TRAIN,TE18,2106,5304
2022-12,WEEKENDS/HOLIDAY,10,TRAIN,TE18,1242,2556
2022-12,WEEKDAY,17,TRAIN,NE13,17663,21401
2022-12,WEEKENDS/HOLIDAY,17,TRAIN,NE13,8190,8627
2022-12,WEEKENDS/HOLIDAY,18,TRAIN,EW5,12471,15425
2022-12,WEEKDAY,18,TRAIN,EW5,34077,56231
2022-12,WEEKDAY,7,TRAIN,NS3,43155,8002
2022-12,WEEKENDS/HOLIDAY,7,TRAIN,NS3,6592,3274
2022-12,WEEKENDS/HOLIDAY,22,TRAIN,TE6,919,4076
2022-12,WEEKDAY,22,TRAIN,TE6,1892,8335
2022-12,WEEKDAY,23,TRAIN,DT3,316,2514
2022-12,WEEKENDS/HOLIDAY,23,TRAIN,DT3,174,1297
2022-12,WEEKDAY,0,TRAIN,CC21,71,242
2022-12,WEEKENDS/HOLIDAY,0,TRAIN,CC21,95,218
2022-12,WEEKENDS/HOLIDAY,0,TRAIN,CC16,52,232
2022-12,WEEKDAY,0,TRAIN,CC16,54,255
2022-12,WEEKENDS/HOLIDAY,20,TRAIN,DT31,1449,3196
2022-12,WEEKDAY,20,TRAIN,DT31,3252,8011
2022-12,WEEKENDS/HOLIDAY,0,TRAIN,DT21,165,306
2022-12,WEEKDAY,0,TRAIN,DT21,164,131
2022-12,WEEKENDS/HOLIDAY,0,TRAIN,CC5,279,172
2022-12,WEEKDAY,0,TRAIN,CC5,33,54
2022-12,WEEKENDS/HOLIDAY,12,TRAIN,SE1,1623,1188
2022-12,WEEKDAY,12,TRAIN,SE1,3195,2145
2022-12,WEEKENDS/HOLIDAY,20,TRAIN,EW28,4573,10211
2022-12,WEEKDAY,20,TRAIN,EW28,10187,24679
2022-12,WEEKENDS/HOLIDAY,17,TRAIN,DT25,1214,1346
2022-12,WEEKDAY,17,TRAIN,DT25,5605,3523
2022-12,WEEKDAY,0,TRAIN,PE4,36,213
2022-12,WEEKENDS/HOLIDAY,0,TRAIN,PE4,47,170
2022-12,WEEKDAY,10,TRAIN,DT24,3932,2032
2022-12,WEEKENDS/HOLIDAY,10,TRAIN,DT24,2026,928
2022-12,WEEKENDS/HOLIDAY,6,TRAIN,SE2,1261,187
2022-12,WEEKDAY,6,TRAIN,SE2,5467,457
2022-12,WEEKDAY,5,TRAIN,NE8,812,79
2022-12,WEEKENDS/HOLIDAY,5,TRAIN,NE8,210,19
2022-12,WEEKENDS/HOLIDAY,23,TRAIN,EW33,85,559
2022-12,WEEKDAY,23,TRAIN,EW33,140,562
2022-12,WEEKDAY,5,TRAIN,EW24/NS1,8238,3720
2022-12,WEEKDAY,5,TRAIN,EW24,8238,3720
2022-12,WEEKENDS/HOLIDAY,5,TRAIN,EW24/NS1,1908,505
2022-12,WEEKENDS/HOLIDAY,5,TRAIN,NS1,1908,505
2022-12,WEEKDAY,5,TRAIN,NS1,8238,3720
2022-12,WEEKENDS/HOLIDAY,5,TRAIN,EW24,1908,505
2022-12,WEEKENDS/HOLIDAY,23,TRAIN,SE5,107,492
2022-12,WEEKDAY,23,TRAIN,SE5,145,930
2022-12,WEEKENDS/HOLIDAY,18,TRAIN,DT11,10974,10370
2022-12,WEEKDAY,18,TRAIN,NS21/DT11,33281,32344
2022-12,WEEKDAY,18,TRAIN,NS21,37244,31998
2022-12,WEEKENDS/HOLIDAY,18,TRAIN,NS21/DT11,10974,10370
2022-12,WEEKDAY,18,TRAIN,DT11,33281,32344
2022-12,WEEKENDS/HOLIDAY,18,TRAIN,NS21,10819,11469
2022-12,WEEKENDS/HOLIDAY,20,TRAIN,EW5,8731,12461
2022-12,WEEKDAY,20,TRAIN,EW5,17151,27455
2022-12,WEEKDAY,14,TRAIN,TE16,3225,2437
2022-12,WEEKENDS/HOLIDAY,14,TRAIN,TE16,1784,1380
2022-12,WEEKENDS/HOLIDAY,13,TRAIN,CC16,2455,1562
2022-12,WEEKDAY,13,TRAIN,CC16,3694,3697
2022-12,WEEKENDS/HOLIDAY,7,TRAIN,DT23,638,680
2022-12,WEEKDAY,7,TRAIN,DT23,2605,5027
2022-12,WEEKENDS/HOLIDAY,15,TRAIN,EW31,1207,312
2022-12,WEEKDAY,15,TRAIN,EW31,2131,317
2022-12,WEEKDAY,11,TRAIN,PW4,3267,2964
2022-12,WEEKENDS/HOLIDAY,11,TRAIN,PW4,1984,1794
2022-12,WEEKDAY,6,TRAIN,CC14,2512,1537
2022-12,WEEKENDS/HOLIDAY,6,TRAIN,CC14,719,331
2022-12,WEEKDAY,10,TRAIN,EW2,20731,16980
2022-12,WEEKENDS/HOLIDAY,10,TRAIN,EW2/DT32,5799,4819
2022-12,WEEKENDS/HOLIDAY,10,TRAIN,DT32,5799,4819
2022-12,WEEKDAY,10,TRAIN,DT32,12727,9193
2022-12,WEEKDAY,10,TRAIN,EW2/DT32,12727,9193
2022-12,WEEKENDS/HOLIDAY,10,TRAIN,EW2,10875,8320
2022-12,WEEKDAY,0,TRAIN,NE9,120,347
2022-12,WEEKENDS/HOLIDAY,0,TRAIN,NE9,178,723
2022-12,WEEKENDS/HOLIDAY,9,TRAIN,SE5,1069,380
2022-12,WEEKDAY,9,TRAIN,SE5,2451,1049
2022-12,WEEKENDS/HOLIDAY,17,TRAIN,DT3,2642,2451
2022-12,WEEKDAY,17,TRAIN,DT3,5916,6110
2022-12,WEEKENDS/HOLIDAY,9,TRAIN,TE18,688,1706
2022-12,WEEKDAY,9,TRAIN,TE18,1263,4910
2022-12,WEEKENDS/HOLIDAY,19,TRAIN,DT25,1045,1418
2022-12,WEEKDAY,19,TRAIN,DT25,3060,4412
2022-12,WEEKDAY,22,TRAIN,CC6,9561,1371
2022-12,WEEKENDS/HOLIDAY,22,TRAIN,CC6,16286,1221
2022-12,WEEKENDS/HOLIDAY,16,TRAIN,NS5,9401,10162
2022-12,WEEKDAY,16,TRAIN,NS5,16368,22310
2022-12,WEEKDAY,9,TRAIN,CC4/DT15,2018,25544
2022-12,WEEKDAY,9,TRAIN,CC4,2018,25544
2022-12,WEEKDAY,9,TRAIN,DT15,2018,25544
2022-12,WEEKENDS/HOLIDAY,9,TRAIN,CC4,1852,5410
2022-12,WEEKENDS/HOLIDAY,9,TRAIN,DT15,1852,5410
2022-12,WEEKENDS/HOLIDAY,9,TRAIN,CC4/DT15,1852,5410
2022-12,WEEKDAY,10,TRAIN,CC21,3780,5558
2022-12,WEEKENDS/HOLIDAY,10,TRAIN,CC21,2010,2853
2022-12,WEEKENDS/HOLIDAY,5,TRAIN,CC2,18,7
2022-12,WEEKDAY,5,TRAIN,CC2,64,91
2022-12,WEEKDAY,19,TRAIN,EW22,5468,5987
2022-12,WEEKENDS/HOLIDAY,19,TRAIN,EW22,1266,1874
2022-12,WEEKDAY,23,TRAIN,DT23,663,632
2022-12,WEEKENDS/HOLIDAY,23,TRAIN,DT23,344,376
2022-12,WEEKENDS/HOLIDAY,14,TRAIN,EW1,9939,8888
2022-12,WEEKDAY,14,TRAIN,EW1,16973,16295
2022-12,WEEKDAY,17,TRAIN,DT35,15746,6163
2022-12,WEEKENDS/HOLIDAY,17,TRAIN,CG1/DT35,5116,4427
2022-12,WEEKDAY,17,TRAIN,CG1/DT35,15746,6163
2022-12,WEEKDAY,17,TRAIN,CG1,5291,2464
2022-12,WEEKENDS/HOLIDAY,17,TRAIN,CG1,2876,3179
2022-12,WEEKENDS/HOLIDAY,17,TRAIN,DT35,5116,4427
2022-12,WEEKDAY,6,TRAIN,DT10,1803,1612
2022-12,WEEKENDS/HOLIDAY,6,TRAIN,DT10,505,470
2022-12,WEEKDAY,6,TRAIN,TE11,536,348
2022-12,WEEKENDS/HOLIDAY,6,TRAIN,TE11,129,122
2022-12,WEEKDAY,23,TRAIN,NS24,2952,1318
2022-12,WEEKENDS/HOLIDAY,23,TRAIN,NS24,1266,1013
2022-12,WEEKENDS/HOLIDAY,23,TRAIN,NE6,3540,1270
2022-12,WEEKDAY,23,TRAIN,NE6,6794,1590
2022-12,WEEKDAY,23,TRAIN,CC1,2952,1318
2022-12,WEEKENDS/HOLIDAY,23,TRAIN,NS24/NE6/CC1,1266,1013
2022-12,WEEKENDS/HOLIDAY,23,TRAIN,CC1,1266,1013
2022-12,WEEKDAY,23,TRAIN,NS24/NE6/CC1,2952,1318
2022-12,WEEKENDS/HOLIDAY,18,TRAIN,EW31,1723,972
2022-12,WEEKDAY,18,TRAIN,EW31,12600,1754
2022-12,WEEKENDS/HOLIDAY,7,TRAIN,CC4/DT15,370,3308
2022-12,WEEKENDS/HOLIDAY,7,TRAIN,DT15,370,3308
2022-12,WEEKDAY,7,TRAIN,CC4,1090,11369
2022-12,WEEKENDS/HOLIDAY,7,TRAIN,CC4,370,3308
2022-12,WEEKDAY,7,TRAIN,DT15,1090,11369
2022-12,WEEKDAY,7,TRAIN,CC4/DT15,1090,11369
2022-12,WEEKENDS/HOLIDAY,12,TRAIN,EW33,1605,673
2022-12,WEEKDAY,12,TRAIN,EW33,1905,1000
2022-12,WEEKDAY,9,TRAIN,EW9,15032,13683
2022-12,WEEKENDS/HOLIDAY,9,TRAIN,EW9,6515,7054
2022-12,WEEKDAY,0,TRAIN,TE3,14,771
2022-12,WEEKENDS/HOLIDAY,0,TRAIN,TE3,27,605
2022-12,WEEKENDS/HOLIDAY,20,TRAIN,DT28,1725,4496
2022-12,WEEKDAY,20,TRAIN,DT28,4427,8182
2022-12,WEEKENDS/HOLIDAY,14,TRAIN,TE14,346,513
2022-12,WEEKENDS/HOLIDAY,14,TRAIN,NS22,27094,33152
2022-12,WEEKDAY,14,TRAIN,TE14,763,8027
2022-12,WEEKENDS/HOLIDAY,14,TRAIN,TE14,346,5120
2022-12,WEEKDAY,14,TRAIN,NS22,46046,49613
2022-12,WEEKDAY,14,TRAIN,TE14,763,1906
2022-12,WEEKDAY,14,TRAIN,TE14/NS22,763,1906
2022-12,WEEKENDS/HOLIDAY,14,TRAIN,TE14/NS22,346,513
2022-12,WEEKDAY,11,TRAIN,BP13,1195,690
2022-12,WEEKENDS/HOLIDAY,11,TRAIN,BP13,676,332
2022-12,WEEKENDS/HOLIDAY,20,TRAIN,BP12,333,717
2022-12,WEEKDAY,20,TRAIN,BP12,556,1946
2022-12,WEEKENDS/HOLIDAY,6,TRAIN,CC22,827,1254
2022-12,WEEKENDS/HOLIDAY,6,TRAIN,EW21/CC22,827,1254
2022-12,WEEKDAY,6,TRAIN,EW21,3439,3747
2022-12,WEEKDAY,6,TRAIN,CC22,3271,7098
2022-12,WEEKDAY,6,TRAIN,EW21/CC22,3271,7098
2022-12,WEEKENDS/HOLIDAY,6,TRAIN,EW21,727,1013
2022-12,WEEKDAY,20,TRAIN,EW7,5410,14618
2022-12,WEEKENDS/HOLIDAY,20,TRAIN,EW7,2642,6142
2022-12,WEEKDAY,22,TRAIN,DT2,242,1068
2022-12,WEEKENDS/HOLIDAY,22,TRAIN,DT2,221,420
2022-12,WEEKDAY,22,TRAIN,SW6,450,2550
2022-12,WEEKENDS/HOLIDAY,22,TRAIN,SW6,277,1195
2022-12,WEEKDAY,18,TRAIN,CC20,5876,6247
2022-12,WEEKENDS/HOLIDAY,18,TRAIN,CC20,1653,1762
2022-12,WEEKENDS/HOLIDAY,16,TRAIN,BP10,926,1286
2022-12,WEEKDAY,16,TRAIN,BP10,1812,3567
2022-12,WEEKENDS/HOLIDAY,6,TRAIN,NE9,4209,2796
2022-12,WEEKDAY,6,TRAIN,NE9,14436,10499
2022-12,WEEKDAY,13,TRAIN,NS26,21993,29614
2022-12,WEEKDAY,13,TRAIN,EW14/NS26,21993,29614
2022-12,WEEKENDS/HOLIDAY,13,TRAIN,NS26,5298,5576
2022-12,WEEKDAY,13,TRAIN,EW14,21993,29614
2022-12,WEEKENDS/HOLIDAY,13,TRAIN,EW14/NS26,5298,5576
2022-12,WEEKENDS/HOLIDAY,13,TRAIN,EW14,5298,5576
2022-12,WEEKDAY,9,TRAIN,TE3,5423,2595
2022-12,WEEKENDS/HOLIDAY,9,TRAIN,TE3,2418,821
2022-12,WEEKDAY,13,TRAIN,EW10,6319,5834
2022-12,WEEKENDS/HOLIDAY,13,TRAIN,EW10,4430,4363
2022-12,WEEKDAY,23,TRAIN,DT22,2449,2507
2022-12,WEEKENDS/HOLIDAY,23,TRAIN,DT22,1969,1382
2022-12,WEEKENDS/HOLIDAY,11,TRAIN,NS9/TE2,5443,2208
2022-12,WEEKDAY,11,TRAIN,NS9/TE2,9405,4653
2022-12,WEEKDAY,11,TRAIN,TE2,9405,4653
2022-12,WEEKENDS/HOLIDAY,11,TRAIN,TE2,5443,2208
2022-12,WEEKENDS/HOLIDAY,11,TRAIN,NS9,12728,14119
2022-12,WEEKDAY,11,TRAIN,NS9,23295,27409
2022-12,WEEKENDS/HOLIDAY,16,TRAIN,EW10,4875,5257
2022-12,WEEKDAY,16,TRAIN,EW10,6343,7981
2022-12,WEEKENDS/HOLIDAY,17,TRAIN,CE1,24368,14354
2022-12,WEEKENDS/HOLIDAY,17,TRAIN,DT16,1464,10988
2022-12,WEEKDAY,17,TRAIN,CE1,31106,20405
2022-12,WEEKENDS/HOLIDAY,17,TRAIN,CE1/DT16,24368,14354
2022-12,WEEKDAY,17,TRAIN,CE1/DT16,31106,20405
2022-12,WEEKDAY,17,TRAIN,DT16,1551,11630
2022-12,WEEKDAY,21,TRAIN,EW1,7566,25336
2022-12,WEEKENDS/HOLIDAY,21,TRAIN,EW1,4111,11200
2022-12,WEEKDAY,16,TRAIN,PW6,944,1130
2022-12,WEEKENDS/HOLIDAY,16,TRAIN,PW6,460,439
2022-12,WEEKENDS/HOLIDAY,13,TRAIN,DT35,3206,4505
2022-12,WEEKDAY,13,TRAIN,CG1,2113,2791
2022-12,WEEKENDS/HOLIDAY,13,TRAIN,CG1/DT35,3206,4505
2022-12,WEEKENDS/HOLIDAY,13,TRAIN,CG1,1590,2542
2022-12,WEEKDAY,13,TRAIN,DT35,5253,6652
2022-12,WEEKDAY,13,TRAIN,CG1/DT35,5253,6652
2022-12,WEEKDAY,6,TRAIN,NS21,5008,12439
2022-12,WEEKDAY,6,TRAIN,DT11,9268,5503
2022-12,WEEKENDS/HOLIDAY,6,TRAIN,DT11,3074,1734
2022-12,WEEKENDS/HOLIDAY,6,TRAIN,NS21,1721,3727
2022-12,WEEKDAY,6,TRAIN,NS21/DT11,9268,5503
2022-12,WEEKENDS/HOLIDAY,6,TRAIN,NS21/DT11,3074,1734
2022-12,WEEKDAY,8,TRAIN,CC19,3605,6481
2022-12,WEEKENDS/HOLIDAY,8,TRAIN,CC19,1014,2317
2022-12,WEEKDAY,8,TRAIN,DT9,781,1175
2022-12,WEEKDAY,8,TRAIN,CC19/DT9,781,1175
2022-12,WEEKENDS/HOLIDAY,8,TRAIN,CC19/DT9,139,264
2022-12,WEEKENDS/HOLIDAY,8,TRAIN,DT9,139,264
2022-12,WEEKDAY,18,TRAIN,CC1,10510,8169
2022-12,WEEKDAY,18,TRAIN,NE6,35270,33065
2022-12,WEEKDAY,18,TRAIN,NS24/NE6/CC1,10510,8169
2022-12,WEEKDAY,18,TRAIN,NS24,10510,8169
2022-12,WEEKENDS/HOLIDAY,18,TRAIN,NS24/NE6/CC1,3175,2714
2022-12,WEEKENDS/HOLIDAY,18,TRAIN,NS24,3175,2714
2022-12,WEEKENDS/HOLIDAY,18,TRAIN,NE6,14788,11632
2022-12,WEEKENDS/HOLIDAY,18,TRAIN,CC1,3175,2714
2022-12,WEEKENDS/HOLIDAY,7,TRAIN,NS23,994,4368
2022-12,WEEKDAY,7,TRAIN,NS23,3839,15421
2022-12,WEEKDAY,20,TRAIN,DT21,4608,2664
2022-12,WEEKENDS/HOLIDAY,20,TRAIN,DT21,1939,1415
2022-12,WEEKENDS/HOLIDAY,19,TRAIN,CC20,1551,1594
2022-12,WEEKDAY,19,TRAIN,CC20,3668,4656
2022-12,WEEKDAY,0,TRAIN,TE18,43,33
2022-12,WEEKENDS/HOLIDAY,0,TRAIN,TE18,95,116
2022-12,WEEKENDS/HOLIDAY,6,TRAIN,CC8,1012,499
2022-12,WEEKDAY,6,TRAIN,CC8,3692,1531
2022-12,WEEKDAY,0,TRAIN,BP11,0,1
2022-12,WEEKDAY,10,TRAIN,CC27,907,3599
2022-12,WEEKENDS/HOLIDAY,10,TRAIN,CC27,361,692
2022-12,WEEKDAY,10,TRAIN,NS3,16213,9241
2022-12,WEEKENDS/HOLIDAY,10,TRAIN,NS3,8764,4663
2022-12,WEEKDAY,11,TRAIN,EW7,10816,7173
2022-12,WEEKENDS/HOLIDAY,11,TRAIN,EW7,5925,3986
2022-12,WEEKDAY,21,TRAIN,SE2,937,5184
2022-12,WEEKENDS/HOLIDAY,21,TRAIN,SE2,489,2386
2022-12,WEEKDAY,6,TRAIN,BP7,2320,356
2022-12,WEEKENDS/HOLIDAY,6,TRAIN,BP7,145,103
2022-12,WEEKENDS/HOLIDAY,22,TRAIN,CG2,11689,2572
2022-12,WEEKDAY,22,TRAIN,CG2,18884,4967
2022-12,WEEKDAY,19,TRAIN,BP4,1295,2651
2022-12,WEEKENDS/HOLIDAY,19,TRAIN,BP4,486,695
2022-12,WEEKDAY,13,TRAIN,EW5,25199,20124
2022-12,WEEKENDS/HOLIDAY,13,TRAIN,EW5,13581,10911
2022-12,WEEKDAY,17,TRAIN,NS20,67082,19988
2022-12,WEEKENDS/HOLIDAY,17,TRAIN,NS20,9537,10229
2022-12,WEEKENDS/HOLIDAY,8,TRAIN,SE1,1440,555
2022-12,WEEKDAY,8,TRAIN,SE1,5923,2325
2022-12,WEEKDAY,6,TRAIN,EW17,18277,6808
2022-12,WEEKENDS/HOLIDAY,6,TRAIN,EW17,4109,1818
2022-12,WEEKENDS/HOLIDAY,19,TRAIN,NS9/TE2,3236,5943
2022-12,WEEKENDS/HOLIDAY,19,TRAIN,NS9,14288,18023
2022-12,WEEKDAY,19,TRAIN,TE2,6522,21388
2022-12,WEEKENDS/HOLIDAY,19,TRAIN,TE2,3236,5943
2022-12,WEEKDAY,19,TRAIN,NS9/TE2,6522,21388
2022-12,WEEKDAY,19,TRAIN,NS9,31744,56183
2022-12,WEEKDAY,12,TRAIN,CC21,5024,6070
2022-12,WEEKENDS/HOLIDAY,12,TRAIN,CC21,2448,2399
2022-12,WEEKENDS/HOLIDAY,22,TRAIN,SW8,176,701
2022-12,WEEKDAY,22,TRAIN,SW8,378,1516
2022-12,WEEKDAY,17,TRAIN,DT32,18245,27441
2022-12,WEEKDAY,17,TRAIN,EW2,31535,37313
2022-12,WEEKDAY,17,TRAIN,EW2/DT32,18245,27441
2022-12,WEEKENDS/HOLIDAY,17,TRAIN,DT32,8397,9392
2022-12,WEEKENDS/HOLIDAY,17,TRAIN,EW2,15066,15417
2022-12,WEEKENDS/HOLIDAY,17,TRAIN,EW2/DT32,8397,9392
2022-12,WEEKENDS/HOLIDAY,5,TRAIN,TE8,36,13
2022-12,WEEKDAY,5,TRAIN,TE8,250,139
2022-12,WEEKDAY,16,TRAIN,EW12,37074,30938
2022-12,WEEKENDS/HOLIDAY,16,TRAIN,DT14,8658,7462
2022-12,WEEKDAY,16,TRAIN,DT14,15898,11976
2022-12,WEEKDAY,16,TRAIN,EW12/DT14,37074,30938
2022-12,WEEKENDS/HOLIDAY,16,TRAIN,EW12/DT14,21693,20787
2022-12,WEEKENDS/HOLIDAY,16,TRAIN,EW12,21693,20787
2022-12,WEEKENDS/HOLIDAY,20,TRAIN,BP7,97,374
2022-12,WEEKDAY,20,TRAIN,BP7,344,1142
2022-12,WEEKDAY,11,TRAIN,DT7,2397,2172
2022-12,WEEKENDS/HOLIDAY,11,TRAIN,DT7,1150,977
2022-12,WEEKDAY,23,TRAIN,EW3,1286,5822
2022-12,WEEKENDS/HOLIDAY,23,TRAIN,EW3,736,3148
2022-12,WEEKDAY,20,TRAIN,BP1,3406,2301
2022-12,WEEKDAY,20,TRAIN,NS4,13822,33140
2022-12,WEEKENDS/HOLIDAY,20,TRAIN,BP1,1472,1081
2022-12,WEEKDAY,20,TRAIN,NS4/BP1,3406,2301
2022-12,WEEKENDS/HOLIDAY,20,TRAIN,NS4/BP1,1472,1081
2022-12,WEEKENDS/HOLIDAY,20,TRAIN,NS4,6759,13723
2022-12,WEEKDAY,5,TRAIN,NS17,2152,494
2022-12,WEEKENDS/HOLIDAY,5,TRAIN,NS17/CC15,237,119
2022-12,WEEKDAY,5,TRAIN,NS17/CC15,2152,494
2022-12,WEEKDAY,5,TRAIN,CC15,2248,623
2022-12,WEEKENDS/HOLIDAY,5,TRAIN,CC15,373,112
2022-12,WEEKENDS/HOLIDAY,5,TRAIN,NS17,237,119
2022-12,WEEKDAY,13,TRAIN,DT1,17207,10994
2022-12,WEEKENDS/HOLIDAY,13,TRAIN,DT1,11118,6699
2022-12,WEEKDAY,13,TRAIN,PB6/DT1,17207,10994
2022-12,WEEKENDS/HOLIDAY,13,TRAIN,BP6,3791,5052
2022-12,WEEKDAY,13,TRAIN,BP6,6650,8857
2022-12,WEEKENDS/HOLIDAY,13,TRAIN,PB6/DT1,11118,6699
2022-12,WEEKDAY,14,TRAIN,DT8,2024,2172
2022-12,WEEKENDS/HOLIDAY,14,TRAIN,DT8,792,810
2022-12,WEEKENDS/HOLIDAY,12,TRAIN,NS25,12711,23787
2022-12,WEEKDAY,12,TRAIN,NS25,18521,39271
2022-12,WEEKENDS/HOLIDAY,12,TRAIN,EW13,12711,23787
2022-12,WEEKDAY,12,TRAIN,NS25/EW13,18521,39271
2022-12,WEEKENDS/HOLIDAY,12,TRAIN,NS25/EW13,12711,23787
2022-12,WEEKDAY,12,TRAIN,EW13,18521,39271
2022-12,WEEKDAY,14,TRAIN,EW28,12165,9382
2022-12,WEEKENDS/HOLIDAY,14,TRAIN,EW28,8049,5526
2022-12,WEEKENDS/HOLIDAY,19,TRAIN,NS20,10665,7146
2022-12,WEEKDAY,19,TRAIN,NS20,34379,17861
2022-12,WEEKENDS/HOLIDAY,15,TRAIN,DT15,7241,8601
2022-12,WEEKDAY,15,TRAIN,CC4,12843,11951
2022-12,WEEKENDS/HOLIDAY,15,TRAIN,CC4,7241,8601
2022-12,WEEKDAY,15,TRAIN,DT15,12843,11951
2022-12,WEEKDAY,15,TRAIN,CC4/DT15,12843,11951
2022-12,WEEKENDS/HOLIDAY,15,TRAIN,CC4/DT15,7241,8601
2022-12,WEEKDAY,7,TRAIN,CE1/DT16,6810,16711
2022-12,WEEKENDS/HOLIDAY,7,TRAIN,CE1/DT16,4044,6800
2022-12,WEEKENDS/HOLIDAY,7,TRAIN,CE1,4044,6800
2022-12,WEEKDAY,7,TRAIN,CE1,6810,16711
